area,baths,beds,latitude,link,longitude,others,postdate,postid,price,title
,1Ba,1BR,41.762000,https://chicago.craigslist.org/chc/apa/d/chicago-available-now-live-near-the/6823265373.html,-87.570300,,Feb 26,6823265373,$825,AVAILABLE NOW!! LIVE NEAR THE LAKE!! WALK TO THE TRAIN!!
,1Ba,0BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-modern-studio-in-edgewater-walk/6823282251.html,-87.662900,,Feb 26,6823282251,$850,Modern Studio in Edgewater! Walk to Red Line- Top Floor
,1Ba,1BR,41.762000,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-apartment-near-the/6823255458.html,-87.570300,,Feb 26,6823255458,$775,BEAUTIFUL APARTMENT NEAR THE TRAIN!!
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-dont-let-this-one-slip-away-1/6824980523.html,-87.668900,,Feb 26,6824980523,$1100,Don't Let This One Slip Away!!! 1 Block From The Lake!!
,1Ba,1BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-heat-water-basic-cable-included/6814838192.html,-87.662900,,Feb 26,6814838192,$1245,"Heat, water & basic cable included. Right by the beach!"
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-elevator-laundry-room-fitness/6814802267.html,-87.668900,,Feb 26,6814802267,$1185,"ELEVATOR, LAUNDRY ROOM, FITNESS CENTER!!!"
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-hardwood-floors-first-floor/6814823687.html,-87.668900,,Feb 26,6814823687,$895,HARDWOOD FLOORS!! FIRST FLOOR APARTMENT!!
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-hardwood-floors-laundry-on-site/6814820177.html,-87.668900,,Feb 26,6814820177,$860,HARDWOOD FLOORS!! LAUNDRY ON SITE!!
,2Ba,2BR,41.922900,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-rehabbed-garden/6814813821.html,-87.648300,,Feb 26,6814813821,$2750,BEAUTIFUL REHABBED GARDEN!! AVAILABLE NOW!!
,1Ba,1BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-convertible-apartment-in-unit/6814832096.html,-87.694700,,Feb 26,6814832096,$1100,CONVERTIBLE APARTMENT W/ IN-UNIT LAUNDRY!!
,1Ba,3BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-english-garden-pet-friendly/6814705872.html,-87.704300,,Feb 26,6814705872,$1700,ENGLISH GARDEN!! PET FRIENDLY!! PARKING AVAILABLE!!
,1Ba,2BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-2bed-15bath-central-heat/6814834449.html,-87.694700,,Feb 26,6814834449,$1550,2BED/1.5BATH W/ CENTRAL HEAT!! HARDWOOD FLOORS!!
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-studio-apartment-walk-to-loyola/6814689564.html,-87.668900,,Feb 26,6814689564,$870,STUDIO APARTMENT!! WALK TO LOYOLA UNIVERSITY!!
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-the-red-line-enjoy/6814693359.html,-87.668900,,Feb 26,6814693359,$1100,Walk to The Red-line!! Enjoy walks to the Beach!!
,1Ba,0BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-the-blue-line/6813915271.html,-87.704300,,Feb 26,6813915271,$995,WALK TO THE BLUE LINE!!
,1Ba,2BR,42.012200,https://chicago.craigslist.org/chc/apa/d/park-ridge-2bd-1bath-heat-and-water/6813922208.html,-87.841700,,Feb 26,6813922208,$1350,"2BD 1Bath Heat and Water Included ,Park Ridge"
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-heat-water-gas-included/6813905732.html,-87.657500,,Feb 26,6813905732,$875,"Heat, water & gas included. Elevator building. No deposit."
,1Ba,1BR,41.745800,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-2bed-1bath-in-park/6813865799.html,-87.605400,,Feb 26,6813865799,$900,RENOVATED 2BED/1BATH IN PARK MANOR!! AVAILABLE NOW!!
,1Ba,1BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-modern-1br-in-albany-park-top/6813905806.html,-87.704200,,Feb 26,6813905806,$1150,Modern 1BR in Albany Park- Top Floors- Pets OK- Brown & Blue Line 0.8
,1Ba,3BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-dickens-1-month-free-rent-ss/6813832022.html,-87.704300,,Feb 26,6813832022,$1795,"3631-41 w dickens 1 MONTH FREE RENT. SS APPLS, PETS FRIENDLY,  PARKING"
,1Ba,1BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-wrightwood/6813831857.html,-87.704300,,Feb 26,6813831857,$995,3259-67 W wrightwood
,1Ba,2BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-dickens-1-month-free-rent-ss/6813865765.html,-87.704300,,Feb 26,6813865765,$1595,"3631-41 w dickens 1 MONTH FREE RENT. SS APPLS, PETS FRIENDLY,  PARKING"
,1Ba,0BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-the-blue-line/6813865882.html,-87.704300,,Feb 26,6813865882,$995,WALK TO THE BLUE LINE!!
,1Ba,1BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-233-ainslie-no-breed/6822320940.html,-87.704200,,Feb 26,6822320940,$1750,"233\ Ainslie, NO breed restriction, renovated, w/d in unit"
,1Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-1200-pratt-duplex-renovated/6822320914.html,-87.668900,,Feb 26,6822320914,$1500,"1200 Pratt, Duplex, Renovated, Management on site"
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-925-carmen-renovated-unit-with/6822279298.html,-87.662400,,Feb 26,6822279298,$1325,"925 Carmen, RENOVATED UNIT WITH GRAND NEW APPLIANCES"
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-925-carmen-renovated-unit-with/6822269333.html,-87.662400,,Feb 26,6822269333,$1050,"925 Carmen, RENOVATED UNIT WITH GRAND NEW APPLIANCES"
,1Ba,1BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-laundry-on-site-hardwood-floors/6822320819.html,-87.662900,,Feb 26,6822320819,$1020,LAUNDRY ON-SITE!! HARDWOOD FLOORS!! HEAT INCLUDED!!
,1Ba,1BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-233-ainslie-no-breed/6822343792.html,-87.704200,,Feb 26,6822343792,$1775,"233\ Ainslie, NO breed restriction, renovated, w/d in unit"
,1Ba,1BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-233-ainslie-no-breed/6822325672.html,-87.704200,,Feb 26,6822325672,$1795,"233\ Ainslie, NO breed restriction, renovated, w/d in unit"
,1Ba,1BR,41.946400,https://chicago.craigslist.org/chc/apa/d/chicago-4034-mozart-huge-1-bedroom-pet/6822205800.html,-87.704200,,Feb 26,6822205800,$1100,"4034 Mozart, huge 1 bedroom, pet friendly , heat included"
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-studio-near-sheridan/6822325418.html,-87.657500,,Feb 26,6822325418,$925,LOVELY STUDIO NEAR SHERIDAN STOP!! HEAT INCLUDED!!
,1Ba,1BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-233-ainslie-no-breed/6822343697.html,-87.704200,,Feb 26,6822343697,$1725,"233\ Ainslie, NO breed restriction, renovated, w/d in unit"
,1Ba,1BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-1443-balmoral-no-breed/6822325643.html,-87.662400,,Feb 26,6822325643,$1475,"1443 BALMORAL NO BREED RESTRICTION, W/D IN UNIT, UPDATED"
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-1br-in-rogers-park-pets-ok-wood/6822343816.html,-87.668900,,Feb 26,6822343816,$950,1BR IN ROGERS PARK! PETS OK- WOOD FLOORS-HEAT INCLD
,2Ba,3BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-massive-duplex-3bed-2bath-heat/6822343784.html,-87.668900,,Feb 26,6822343784,$1650,MASSIVE DUPLEX 3BED/2BATH!! HEAT AND WATER INCLUDED!!
,1Ba,1BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-2779-milwaukee-pet-friendly/6822291067.html,-87.704300,,Feb 26,6822291067,$995,"2779 N Milwaukee, pet friendly."
,1Ba,1BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-elevator-in-building-walk-to/6822348034.html,-87.652800,,Feb 26,6822348034,$1295,ELEVATOR IN BUILDING!! WALK TO PUBLIC TRANSIT!!
,2Ba,2BR,41.903718,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-old-town-2-bed-2-bath/6823110676.html,-87.648133,,Feb 26,6823110676,$2900,LUXURY OLD TOWN 2 BED 2 BATH - MODERN - W/D - GYM - POOL - LOCATION
701,1Ba,1BR,41.952518,https://chicago.craigslist.org/chc/apa/d/chicago-bright-one-bedroom-plus-loft/6828560787.html,-87.679002,"available may 1,cats are OK - purrr,apartment,laundry in bldg,off-street parking",Feb 26,6828560787,$1395,▌Bright One Bedroom plus Loft close to Train!
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-large-studio-in-edgewater/6825778906.html,-87.662400,,Feb 26,6825778906,$950,"Large Studio in Edgewater, M. Fishman"
700,1Ba,2BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-move-in-special-no-move-in-fee/6826604421.html,-87.662900,"dogs are OK - wooof,apartment",Feb 26,6826604421,$1625,MOVE IN SPECIAL!!  NO Move in FEE!  Close to TRAIN!  Pet Friendly!
,1Ba,1BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-sunny-1bd-1ba-in-edgewater/6825781940.html,-87.662400,,Feb 26,6825781940,$1195,"Sunny 1bd/1ba in Edgewater, M Fishman, $1195"
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-multi-room-studios-on-market/6826604435.html,-87.662400,,Feb 26,6826604435,$850,Multi room studios on market now! No deposit
,1Ba,1BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-band-new-ss/6808339970.html,-87.662400,,Feb 26,6808339970,$1195,"RENOVATED, BAND NEW SS APPLIANCES, SPACIOUS, HARDWOOD , CATS OK"
,1Ba,1BR,42.030200,https://chicago.craigslist.org/chc/apa/d/evanston-massive-loft-brand-new-units/6806897307.html,-87.686500,,Feb 26,6806897307,$1295,"MASSIVE LOFT, BRAND NEW UNITS WITH IN UNIT W/D."
,1Ba,2BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-super-modern-central-ac-gas/6815102067.html,-87.662900,,Feb 26,6815102067,$1750,Super Modern. Central AC & Gas Heat. Pets welcome.
,1Ba,3BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-check-out-this-beautiful-3-bed/6815100324.html,-87.662900,,Feb 26,6815100324,$1995,Check out this beautiful 3 bed! No move in fee special!
,1Ba,2BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-upgraded-kitchen-bath-plus/6815105612.html,-87.662900,,Feb 26,6815105612,$1750,Upgraded Kitchen & Bath plus Exposed Brick. Pet friendly
,1Ba,0BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-studio-heat-water-gas/6815099577.html,-87.662900,,Feb 26,6815099577,$775,"EDGEWATER STUDIO- HEAT, WATER & GAS INCLD- WALK TO RED LINE"
,1Ba,1BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-top-floor-1bed-heat-included/6815099239.html,-87.662900,,Feb 26,6815099239,$1350,TOP FLOOR 1BED W/ HEAT INCLUDED!!  LAUNDRY ON-SITE!!
,2Ba,2BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-2-bed-2-bath-with/6815104267.html,-87.662900,,Feb 26,6815104267,$1850,Gorgeous 2 bed 2 bath with private Balcony. Heat Included.
,1Ba,0BR,41.904032,https://chicago.craigslist.org/chc/apa/d/chicago-studio-apt-live-in-luxury-and/6828532263.html,-87.628653,,Feb 26,6828532263,$1483,Studio Apt - Live in Luxury and Style in the Incredible Gold Coast
,2Ba,2BR,41.903718,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-old-town-2-bed-2-bath/6823111306.html,-87.648133,,Feb 26,6823111306,$3000,LUXURY OLD TOWN 2 BED 2 BATH - MODERN - W/D - GYM - POOL - LOCATION
,1Ba,2BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-upgraded-kitchen-bath-plus/6815107023.html,-87.662900,,Feb 26,6815107023,$1750,Upgraded Kitchen & Bath plus Exposed Brick. Pet friendly
,1Ba,1BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-2779-milwaukee-pet-friendly/6822343800.html,-87.704300,,Feb 26,6822343800,$995,"2779 N Milwaukee, pet friendly."
,1Ba,0BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-close-to-wrigley-parking/6822320948.html,-87.652800,,Feb 26,6822320948,$1035,CLOSE TO WRIGLEY!! PARKING AVAILABLE!!
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-1608-sherwin-moving-special/6822347889.html,-87.668900,,Feb 26,6822347889,$1025,"1608 w Sherwin, moving special, utilities included"
,1Ba,1BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-bryn-mawr-stop-heat/6822320927.html,-87.662900,,Feb 26,6822320927,$900,WALK TO BRYN MAWR STOP!! HEAT INCLUDED!!
,1Ba,0BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-close-to-wrigley-parking/6822348009.html,-87.652800,,Feb 26,6822348009,$1035,CLOSE TO WRIGLEY!! PARKING AVAILABLE!!
,1Ba,1BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-bryn-mawr-stop-heat/6822348006.html,-87.662900,,Feb 26,6822348006,$900,WALK TO BRYN MAWR STOP!! HEAT INCLUDED!!
,1Ba,0BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-studio-laundry-in/6822347981.html,-87.652800,,Feb 26,6822347981,$1035,LAKEVIEW STUDIO!! LAUNDRY IN BUILDING!!
,1Ba,0BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-studio-laundry-in/6822325662.html,-87.652800,,Feb 26,6822325662,$1035,LAKEVIEW STUDIO!! LAUNDRY IN BUILDING!!
,1Ba,2BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-2bed-1bath-heat-and-water/6815707666.html,-87.694700,,Feb 26,6815707666,$1495,2BED/1BATH W/ HEAT AND WATER INCLUDED!!
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-ashland-montrose-2nd-floor/6828561273.html,-87.657500,,Feb 26,6828561273,$875,"Ashland & Montrose 2nd floor studio. Heat, water, and cooking gas incl"
,1Ba,1BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-1-bd-parking-for-rent/6813579385.html,-87.652800,,Feb 26,6813579385,$1450,"1 Bd, Parking For Rent"
,1Ba,2BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-2bed-1bath-near-wrigley-ask/6813579367.html,-87.652800,,Feb 26,6813579367,$1702,2BED/1BATH NEAR WRIGLEY!! ASK ABOUT CONCESSION!!
,1Ba,1BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-2779-milwaukee-pet-friendly/6822225596.html,-87.704300,,Feb 26,6822225596,$995,"2779 N Milwaukee, pet friendly."
,1Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-garden-rehab-heat-included-pet/6815673973.html,-87.668900,,Feb 26,6815673973,$1250,GARDEN REHAB W/ HEAT INCLUDED!! PET FRIENDLY!!
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-renovated-studio-cooking/6815669646.html,-87.662400,,Feb 26,6815669646,$1100,LOVELY RENOVATED STUDIO!! COOKING GAS INCLUDED!!
1305,2Ba,2BR,41.872100,https://chicago.craigslist.org/chc/apa/d/chicago-south-loop-brand-new-building/6806956098.html,-87.657800,"cats are OK - purrr,dogs are OK - wooof,apartment",Feb 26,6806956098,$3638,SOUTH LOOP BRAND NEW BUILDING. 31ST FLOOR 2 BEDROOM WITH IN UNIT W/D.
,1Ba,1BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-wrightwood/6806908466.html,-87.704300,,Feb 26,6806908466,$1050,3259-67 W wrightwood
840,1Ba,1BR,41.961932,https://chicago.craigslist.org/chc/apa/d/lakeview-1-bed-upgrades-gym-rooftop/6823113006.html,-87.652655,"available mar 5,cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,attached garage,wheelchair accessible",Feb 26,6823113006,$1645,N. LAKEVIEW 1 BED - UPGRADES - GYM - ROOFTOP - POOL - LOCATION & MORE
,1Ba,0BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-super-upgraded-studio-exposed/6815105148.html,-87.662900,,Feb 26,6815105148,$1200,"Super Upgraded Studio. Exposed brick, granite & stainless. Heat Incl."
,1Ba,2BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-1-month-free-in-unit-d-parking/6813066515.html,-87.652800,,Feb 26,6813066515,$1950,1 MONTH FREE!!!! In unit W/D. Parking $100. No Deposit
,1Ba,1BR,41.849000,https://chicago.craigslist.org/chc/apa/d/chicago-marshall-square-lofts-parking/6813066414.html,-87.715700,,Feb 26,6813066414,$1375,MARSHALL SQUARE LOFTS!!! PARKING INCLUDED!!
840,1Ba,1BR,41.961932,https://chicago.craigslist.org/chc/apa/d/lakeview-1-bed-upgrades-gym-rooftop/6823113650.html,-87.652655,"available mar 5,cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,attached garage,wheelchair accessible",Feb 26,6823113650,$1645,N. LAKEVIEW 1 BED - UPGRADES - GYM - ROOFTOP - POOL - LOCATION & MORE
,1Ba,1BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-great-east-lakview-apartment/6813066825.html,-87.652800,,Feb 26,6813066825,$1295,GREAT EAST LAKVIEW APARTMENT!! HEAT AND COOKING GAS INCLUDED!!
,1Ba,3BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-3bed-1bath-in-logan-square/6813066686.html,-87.704300,,Feb 26,6813066686,$1700,3BED/1BATH IN LOGAN SQUARE!! PULASKI AND FULLERTON!! PETS WELCOME!!
,1Ba,2BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-huge-2-beds-pet-friendly/6813066055.html,-87.662400,,Feb 26,6813066055,$1709,"HUGE 2 BEDS, PET FRIENDLY, DISHWASHER, MICROWAVE, GRANITE COUNTER TOPS"
,1Ba,1BR,41.886932,https://chicago.craigslist.org/chc/apa/d/chicago-lakeshore-east-1-bed-gr-ss-d/6828533767.html,-87.620552,,Feb 26,6828533767,$2491,"LAKESHORE EAST 1 BED - GR, SS, W/D, VIEWS, IN/OUT POOL, GYM, TRACK"
,1Ba,2BR,42.030200,https://chicago.craigslist.org/chc/apa/d/evanston-2-bedroom-plus-den-available/6808307787.html,-87.686500,,Feb 26,6808307787,$1500,2 bedroom plus Den available! Dishwasher! This unit is huge!
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-live-in-rogers-park-jarvis/6817052694.html,-87.668900,,Feb 26,6817052694,$1195,LIVE IN ROGERS PARK!! JARVIS SQUARE!!
,1Ba,2BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-1316-waveland-renovated-2-beds/6808307653.html,-87.657500,,Feb 26,6808307653,$1600,"1316 w Waveland, Renovated 2 beds, spacious,deck"
,1Ba,3BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-gut-rehab-3br-in-irving-park-in/6817064103.html,-87.657500,,Feb 26,6817064103,$1800,Gut Rehab 3BR in Irving Park! In unit W/D- Garage Parking Avail
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-morse-red-line-large-studio/6817064322.html,-87.668900,,Feb 26,6817064322,$800,"Morse Red Line! Large Studio with Heat, Gas, and water included. 5/1"
,2Ba,3BR,41.900800,https://chicago.craigslist.org/chc/apa/d/chicago-noble-square-prime-location-3/6808317582.html,-87.652800,,Feb 26,6808317582,$2700,Noble Square Prime Location! 3 bed 2 bath Duplex. In Unit W/D.
,1Ba,2BR,41.946400,https://chicago.craigslist.org/chc/apa/d/chicago-irving-park-2-bed-1-bath-with/6817064392.html,-87.704200,,Feb 26,6817064392,$1425,Irving Park 2 bed 1 bath with Central AC & Gas Heat
,1Ba,3BR,41.945300,https://chicago.craigslist.org/chc/apa/d/chicago-3rd-floor-walk-up-3bed-1bath/6817051610.html,-87.747400,,Feb 26,6817051610,$1250,3rd Floor Walk up!! 3bed/1bath!! Great Price!!
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-cable-ready-dishwasher-new-rehab/6817051639.html,-87.657500,,Feb 26,6817051639,$995,CABLE READY!! DISHWASHER!! NEW REHAB!!
,1Ba,2BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-ready-by-april-10th-bucktown/6818724074.html,-87.704300,,Feb 26,6818724074,$1695,Ready by April 10th. Bucktown prime location 2 bed!
1335,2Ba,2BR,41.694800,https://chicago.craigslist.org/chc/apa/d/chicago-chicago-2-bed-house-maplewood/6823687949.html,-87.703800,"available feb 20,cats are OK - purrr,dogs are OK - wooof,house,w/d in unit,attached garage,wheelchair accessible",Feb 26,6823687949,$600,Chicago 2 Bed House @ S Maplewood Ave! - Available 02/19!
666,1Ba,0BR,,https://chicago.craigslist.org/chc/apa/d/rogers-park-fabulous-huge-soft-loft/6807423000.html,,"available apr 3,cats are OK - purrr,dogs are OK - wooof,apartment",Feb 26,6807423000,$1597,^^^Rogers Park Fabulous Huge Soft Loft - Studio Great Price^^^
,1Ba,1BR,41.890785,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1-bed-modern-gym/6823127190.html,-87.637150,,Feb 26,6823127190,$1645,RIVER NORTH 1 BED - MODERN - GYM - POOL - LOCATION
1335,2Ba,2BR,41.694800,https://chicago.craigslist.org/chc/apa/d/chicago-chicago-2-bed-house-maplewood/6823687988.html,-87.703800,"available feb 20,cats are OK - purrr,dogs are OK - wooof,house,w/d in unit,attached garage,wheelchair accessible",Feb 26,6823687988,$600,Chicago 2 Bed House @ S Maplewood Ave! - Available 02/19!
,2Ba,2BR,42.010331,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-amazing-newer-const/6828562174.html,-87.670457,,Feb 26,6828562174,$1850,ROGERS PARK-Amazing NEWER CONST 2Bed Condo w BALCONEY
,1Ba,2BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-laundry-in-unit-walk-to-the-red/6828555591.html,-87.662400,,Feb 26,6828555591,$1700,LAUNDRY IN-UNIT!! WALK TO THE RED-LINE!! SPACIOUS 2BED/1BATH!!
,1Ba,1BR,41.939232,https://chicago.craigslist.org/chc/apa/d/chicago-large-1-bedroom-in-the-heart-of/6828553666.html,-87.644654,,Feb 26,6828553666,$1350,LARGE 1 BEDROOM IN THE HEART OF LAKEVIEW..MUST SEE!!!
